image,label
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-138.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-127.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-483.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2003.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-590.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-213.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-59.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-436.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2471.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-763.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1871.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-570.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2099.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-575.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1522.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1747.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-706.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1152.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-101.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1167.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-683.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-407.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-140.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-546.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-265.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1040.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-437.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1307.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-446.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-377.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-648.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2118.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-309.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1173.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-322.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-661.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2033.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-94.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-600.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-164.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-182.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-710.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1203.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-80.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1058.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2629.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-237.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-396.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-574.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-332.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1168.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1882.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-28.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2291.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1771.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1023.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-99.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-656.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-254.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1228.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-518.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-298.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2012.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-107.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1709.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2202.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1339.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-468.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-246.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1182.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-661.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2289.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-559.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-132.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1155.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-480.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-307.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-46.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1001.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2335.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-681.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-605.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1931.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-739.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2061.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1140.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-824.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-55.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-52.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-923.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1299.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-32.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-17.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-637.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1338.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-166.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1233.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1665.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-418.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-826.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-32.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1028.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-247.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2542.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-582.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-252.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-695.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-662.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1439.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-58.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1345.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-213.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-465.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-245.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-957.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1221.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-995.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1649.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-636.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1976.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1722.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-586.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-191.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-973.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-419.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-326.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1114.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1758.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-8.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-533.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-609.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-565.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1526.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-561.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-286.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-621.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-831.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-469.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-444.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-347.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1935.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-290.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-967.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-297.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2374.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-286.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1734.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-863.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-194.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1828.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-713.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-97.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1371.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-176.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2285.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-421.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1423.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2300.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2322.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-796.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-573.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-351.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2404.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-149.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1293.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-945.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-344.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-132.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2488.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-899.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-93.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2616.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2257.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-799.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1342.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-554.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1292.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-281.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-727.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-185.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-17.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1064.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-563.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-180.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1116.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-858.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-343.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1772.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-113.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-744.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1157.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-665.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-187.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-232.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1716.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-773.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-45.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-273.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1191.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-418.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-124.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-2.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1644.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1663.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2241.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-90.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-292.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-721.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-183.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1337.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1610.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-637.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-166.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1397.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-759.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-751.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-82.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-361.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-125.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-11.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-593.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1874.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-139.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1992.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/healthy/train-healthy-84.jpg,4
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1865.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1098.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1054.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-152.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1355.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-908.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-628.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-518.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2314.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-1633.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2181.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-432.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbb/train-cbb-407.jpg,0
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1096.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-205.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-821.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-87.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-754.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-259.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-445.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-537.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-69.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-1332.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-740.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2030.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-2372.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cgm/train-cgm-472.jpg,2
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cbsd/train-cbsd-328.jpg,1
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-187.jpg,3
/var/scratch/adam/cassava-raw/cassavaleafdata/train/cmd/train-cmd-420.jpg,3
